time,v(a),v(y),v(out),vdd#branch,va#branch
2.0728e-08,0.0,4.508131163900534e-122,-7.312672306326101e-119,-2.0881933835426025e-06,0.0
2.0828e-08,0.0,4.37347835869198e-122,-7.094251019427973e-119,-2.0881933835426025e-06,0.0
2.0928e-08,0.0,4.242847488547637e-122,-6.882353730402557e-119,-2.0881933835426025e-06,0.0
2.1028e-08,0.0,4.1161184091008267e-122,-6.67678557478013e-119,-2.0881933835426025e-06,0.0
2.1128000000000002e-08,0.0,3.993174589885247e-122,-6.477357508473276e-119,-2.0881933835426025e-06,0.0
2.1228000000000003e-08,0.0,3.873902959567565e-122,-6.28388613392856e-119,-2.0881933835426025e-06,0.0
2.1328000000000004e-08,0.0,3.758193842383162e-122,-6.096193531470964e-119,-2.0881933835426025e-06,0.0
2.1428000000000005e-08,0.0,3.6459408229600607e-122,-5.914107095685783e-119,-2.0881933835426025e-06,0.0
2.1528000000000006e-08,0.0,3.53704067759148e-122,-5.737459376687693e-119,-2.0881933835426025e-06,0.0
2.1628000000000007e-08,0.0,3.431393254576447e-122,-5.566087926130864e-119,-2.0881933835426025e-06,0.0
2.1728000000000008e-08,0.0,3.3289014031148894e-122,-5.399835147818635e-119,-2.0881933835426025e-06,0.0
2.182800000000001e-08,0.0,3.2294708661422646e-122,-5.238548152775255e-119,-2.0881933835426025e-06,0.0
2.192800000000001e-08,0.0,3.133010208779681e-122,-5.082078618646517e-119,-2.0881933835426025e-06,0.0
2.202800000000001e-08,0.0,3.0394307214038827e-122,-4.9302826532999016e-119,-2.0881933835426025e-06,0.0
2.212800000000001e-08,0.0,2.948646348973296e-122,-4.7830206624988546e-119,-2.0881933835426025e-06,0.0
2.2228000000000012e-08,0.0,2.8605736026322527e-122,-4.640157221529462e-119,-2.0881933835426025e-06,0.0
2.2328000000000013e-08,0.0,2.775131490792951e-122,-4.501560950661518e-119,-2.0881933835426025e-06,0.0
2.2428000000000014e-08,0.0,2.6922414379816355e-122,-4.3671043943294026e-119,-2.0881933835426025e-06,0.0
2.2528000000000015e-08,0.0,2.6118272182434495e-122,-4.2366639039217164e-119,-2.0881933835426025e-06,0.0
2.2628000000000016e-08,0.0,2.5338148802358226e-122,-4.1101195240718374e-119,-2.0881933835426025e-06,0.0
2.2728000000000017e-08,0.0,2.458132683302139e-122,-3.987354882344864e-119,-2.0881933835426025e-06,0.0
2.2828000000000018e-08,0.0,2.3847110280345792e-122,-3.868257082219476e-119,-2.0881933835426025e-06,0.0
2.292800000000002e-08,0.0,2.313482395208432e-122,-3.752716599266311e-119,-2.0881933835426025e-06,0.0
2.302800000000002e-08,0.0,2.2443812811960804e-122,-3.6406271804273713e-119,-2.0881933835426025e-06,0.0
2.312800000000002e-08,0.0,2.1773441398451808e-122,-3.531885746303854e-119,-2.0881933835426025e-06,0.0
